cnpj,razão social,Celular,Estado,quantidade de linhas,cidade,cep,endereço
45340722000123,EXODUS ENGENHARIA E CONSULTORIA LTDA,19999028789,SP,2,S JOSE DO RIO PARDO,13720000,RUA ABGAIL
45340722000123,EXODUS ENGENHARIA E CONSULTORIA LTDA,19999040788,SP,2,S JOSE DO RIO PARDO,13720000,RUA ABGAIL
43890368000185,NATAN PEREIRA ALVES 38315415824,19998931729,SP,2,CAMPINAS,13052221,RUA JOAO GUIDOTTI
43890368000185,NATAN PEREIRA ALVES 38315415824,19998931235,SP,2,CAMPINAS,13052221,RUA JOAO GUIDOTTI
58867011000153,CONSTRUTORA BANDINA LTDA,19997137706,SP,4,VALINHOS,13270190,"AV ONZE DE AGOSTO, 1451, SL 507"
4867957000190,W. RAMOS JUNIOR,15996259285,SP,4,ITAPORANGA,18480000,R 7 DE SETEMBRO
4867957000190,W. RAMOS JUNIOR,15997754753,SP,4,ITAPORANGA,18480000,R 7 DE SETEMBRO
4867957000190,W. RAMOS JUNIOR,15997755285,SP,4,ITAPORANGA,18480000,R 7 DE SETEMBRO
4867957000190,W. RAMOS JUNIOR,15981380736,SP,4,ITAPORANGA,18480000,R 7 DE SETEMBRO
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19983000308,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19983760742,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19997222555,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19984365326,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19984365325,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19983000117,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
27645016000108,LU&PA CAMPINAS IMOVEIS LTDA,19992034383,SP,7,CAMPINAS,13049255,AVENIDA FRANCISCO ALFREDO JUNIOR
20254855000156,IORIATTI SERVICOS MEDICOS S/S.,16991235831,SP,2,S CARLOS,13560320,RUA DOM PEDRO II
20254855000156,IORIATTI SERVICOS MEDICOS S/S.,16997289655,SP,2,S CARLOS,13560320,RUA DOM PEDRO II
32755042000129,RESIDENCIAL PARQUE PRIMAVERA SPE LTDA,11955927005,SP,1,JUNDIAI,13211413,RUA PAULINO CORADO
58895673000137,JACOMELLI CONFECCOES LTDA,16996321481,SP,1,ITAPOLIS,14900000,AVENIDA AV ORESTES DA COSTA SENE JUNIOR
3323818000133,RUDINEI ALVARO ZUMPANO,16997017611,SP,1,ARARAQUARA,14810330,AVENIDA MILTON FONSECA
18069495000170,RESIDENCIAL PARQUE PIAZZA REPPUBLICA,19993896007,SP,1,PIRACICABA,13420823,RUA GUERINO LUBIANI (VILA VERDE)
35060446000196,ADERBAL CELESTINO DOS SANTOS 17875958890,11999623172,SP,2,S CARLOS,13575450,DOUTOR JOAO DE OLIVEIRA
35060446000196,ADERBAL CELESTINO DOS SANTOS 17875958890,11930237003,SP,2,S CARLOS,13575450,DOUTOR JOAO DE OLIVEIRA
37149635000165,CENTRO TERAPEUTICO SONHAR LTDA,19998822522,SP,1,MOGI GUACU,13849626,RUA SILVIO CESAR DE MARCO
32007425000119,BIO EMBALAGENS BIOLOGICAS LTDA,16999639743,SP,4,S CARLOS,13570321,RUA DINO GUELFI
32007425000119,BIO EMBALAGENS BIOLOGICAS LTDA,16997605239,SP,4,S CARLOS,13570321,RUA DINO GUELFI
32007425000119,BIO EMBALAGENS BIOLOGICAS LTDA,16997488066,SP,4,S CARLOS,13570321,RUA DINO GUELFI
32007425000119,BIO EMBALAGENS BIOLOGICAS LTDA,16997706707,SP,4,S CARLOS,13570321,RUA DINO GUELFI
1371829000163,L. GARAVELO RECURSOS HUMANOS,19998677210,SP,3,PIRACICABA,13405205,RUA R RAFAEL ALOISI
1371829000163,L. GARAVELO RECURSOS HUMANOS,19998173156,SP,3,PIRACICABA,13405205,RUA R RAFAEL ALOISI
1371829000163,L. GARAVELO RECURSOS HUMANOS,19998754134,SP,3,PIRACICABA,13405205,RUA R RAFAEL ALOISI
9256517000110,JULIO NERY FERNANDES,15996125477,SP,1,ITARARE,18460000,RUA 09 DE JULHO
51907111000117,IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO,19982790141,SP,5,SUMARE,13170380,"AV JOAO ARGENTON, 2031, BRO"
51907111000117,IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO,19982480113,SP,5,SUMARE,13170380,"AV JOAO ARGENTON, 2031, BRO"
51907111000117,IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO,19982790114,SP,5,SUMARE,13170380,"AV JOAO ARGENTON, 2031, BRO"
51907111000117,IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO,19981214053,SP,5,SUMARE,13170380,"AV JOAO ARGENTON, 2031, BRO"
51907111000117,IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO,19982790083,SP,5,SUMARE,13170380,"AV JOAO ARGENTON, 2031, BRO"
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16981940553,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16996204674,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16981940335,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16996225797,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16997871479,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
19510641000114,JATOBREVI JATEAMENTO E PINTURA INDUSTRIAL EIRELI,16997778120,SP,19,SERTAOZINHO,14176503,AV SERGIO CANCIAN
47235254000152,TONON DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,15997005983,SP,6,TIETE,18530000,"LOC SITIO SAO ROQUE, SN, , GARCIA"
22724810000123,MURILO JOSE POZZOLINI,19998470024,SP,2,AMPARO,13908000,R BENTA MARIA DE BARROS
22724810000123,MURILO JOSE POZZOLINI,19996710970,SP,2,AMPARO,13908000,R BENTA MARIA DE BARROS
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16997626162,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16996111053,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16997661607,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16997754489,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16997812756,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
13776461000100,DLX TRANSPORTE E LOCACAO LTDA,16997786262,SP,6,ARARAQUARA,14806105,R LUIZ LUCCAS 51
8273936000106,ELVIO DE OLIVEIRA MOTTA PILAR DO SUL,15997231154,SP,3,PILAR DO SUL,18185000,"R R PROJETADA, 87, QDB LT1 ZI, CAMPO GRANDE"
8273936000106,ELVIO DE OLIVEIRA MOTTA PILAR DO SUL,15997648373,SP,3,PILAR DO SUL,18185000,"R R PROJETADA, 87, QDB LT1 ZI, CAMPO GRANDE"
8273936000106,ELVIO DE OLIVEIRA MOTTA PILAR DO SUL,15998245617,SP,3,PILAR DO SUL,18185000,"R R PROJETADA, 87, QDB LT1 ZI, CAMPO GRANDE"
14636739000107,ASSOCIACAO DOS PROPRIETARIOS DE LOTES DO RESIDENCIAL THINA,11996430962,SP,1,JUNDIAI,13212354,AV JUVENAL ARANTES
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16996289625,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,35998739633,MG,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,19971713133,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16997354257,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16996469508,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16996210536,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16997469707,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16997577682,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,19998592854,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16992236209,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16996155779,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16997022919,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
26474872000185,DOUGLAS PIO FRANCA AGUIAR,16981419470,SP,13,STA ROSA DE VITERBO,14270000,AV PRESIDENTE VARGAS
16510490000106,WILSON MATOS DOS SANTOS,19971187770,SP,2,LINDOIA,13950000,AV GOVERNADOR MARIO COVAS JUNIOR
16510490000106,WILSON MATOS DOS SANTOS,19981581948,SP,2,LINDOIA,13950000,AV GOVERNADOR MARIO COVAS JUNIOR
24292865000137,ELIZABET BARBOSA DOS SANTOS 30502084812,19971533560,SP,2,MOGI GUACU,13841152,AV NOVA MOGI GUACU
24292865000137,ELIZABET BARBOSA DOS SANTOS 30502084812,19997486941,SP,2,MOGI GUACU,13841152,AV NOVA MOGI GUACU
28732875000105,NILSON MASSAMI AOKI DE SOUZA 40200451863,16997118657,SP,1,FRANCA,14403730,R ANTONIO JACINTO LEMOS 3941
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981972088,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981351214,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19982219393,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981794676,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19996251713,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981367952,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981750881,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981832242,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981030779,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19998712713,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19997766466,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19997734388,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19982219200,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19996999365,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19997467289,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
6950591000144,FREEART EMPREENDIMENTOS IMOBILIARIOS LTDA,19981817394,SP,16,MOCOCA,13733200,R DR GILBERTO ROSSETTI 381
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16992750826,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16993989539,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16981940504,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16992750869,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16981600136,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16992750827,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16981600152,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16982377531,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16992750902,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16991666974,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16997705971,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
22307000193,RIB-THERM - ISOLAMENTOS TERMICOS LTDA,16991678577,SP,12,RIBEIRAO PRETO,14092320,R MANOEL FERNANDES 545
3582033000185,COMERCIAL BRASIL ACESSORIOS INDUSTRIAIS E AGRICOLAS LTDA,16991629065,SP,10,RIBEIRAO PRETO,14085010,R S PAULO SN 0000
3582033000185,COMERCIAL BRASIL ACESSORIOS INDUSTRIAIS E AGRICOLAS LTDA,16991764255,SP,10,RIBEIRAO PRETO,14085010,R S PAULO SN 0000
11421917000186,CARLOS ALBERTO COUTINHO ROSSETTI E OUTROS,16991628448,SP,12,RIBEIRAO PRETO,14001970,FAZENDA FAZ SANTO ANTONIO DA BOA VISTA
11421917000186,CARLOS ALBERTO COUTINHO ROSSETTI E OUTROS,16991645106,SP,12,RIBEIRAO PRETO,14001970,FAZENDA FAZ SANTO ANTONIO DA BOA VISTA
11421917000186,CARLOS ALBERTO COUTINHO ROSSETTI E OUTROS,16992235352,SP,12,RIBEIRAO PRETO,14001970,FAZENDA FAZ SANTO ANTONIO DA BOA VISTA
33347026000160,ESCOLA DE DESENVOLVIMENTO HUMANO EIRELI,19996185378,SP,1,VINHEDO,13280085,R HUMBERTO PESCARINI 359
13794521000100,DOM QUIXOTE EQUIPAMENTOS DE PROTECAO INDIVIDUAL EIRELI,11994959757,SP,1,JUNDIAI,13219380,"R FLORINDO ZAMBOM, 1221, ESQ RARDP"
6191116000131,NENE OLIANI RESTAURANTE E LANCHONETE LTDA,19999484126,SP,2,SOCORRO,13960000,"EST EST MUNICIPAL SOCORRO MUNHOZ, SN, KM 3 VILA, ALMAS"
6191116000131,NENE OLIANI RESTAURANTE E LANCHONETE LTDA,19992969200,SP,2,SOCORRO,13960000,"EST EST MUNICIPAL SOCORRO MUNHOZ, SN, KM 3 VILA, ALMAS"
14117702000164,SMARTMEC MANUTENCOES E INSTALACOES LTDA,19996764670,SP,2,AMPARO,13905520,R JOSE DOMINGOS FACHINI 184
14117702000164,SMARTMEC MANUTENCOES E INSTALACOES LTDA,19996268046,SP,2,AMPARO,13905520,R JOSE DOMINGOS FACHINI 184
52387206000110,ARANTES-COMERCIAL AGROPECUARIA E REPRESENTACOES LTDA,16981415991,SP,2,ALTINOPOLIS,14350000,R MAJOR GARCIA 784
52387206000110,ARANTES-COMERCIAL AGROPECUARIA E REPRESENTACOES LTDA,16981416136,SP,2,ALTINOPOLIS,14350000,R MAJOR GARCIA 784
18256015000180,EMPORIO COLOMBO EIRELI,16996233585,SP,1,JABOTICABAL,14870020,"AV TIRADENTES 145, 145, FRT"
21399913000100,ASSOCIACAO TOTAL FLORA,19971698989,SP,1,SANTO ANTONIO DE POSSE,13830000,ROD SP107 KM27
5940539000144,STARTOK - ROUPAS E ACESSORIOS LTDA,16996159427,SP,2,ARARAQUARA,14802304,RUA HENRIQUE LUPO
5940539000144,STARTOK - ROUPAS E ACESSORIOS LTDA,16997907616,SP,2,ARARAQUARA,14802304,RUA HENRIQUE LUPO
17616553000176,PIRAPORA TRANSPORTES DE CARGAS LTDA,19996413151,SP,3,AMERICANA,13467204,R DAS ACUCENAS 1006
17616553000176,PIRAPORA TRANSPORTES DE CARGAS LTDA,19997661484,SP,3,AMERICANA,13467204,R DAS ACUCENAS 1006
17616553000176,PIRAPORA TRANSPORTES DE CARGAS LTDA,19971087215,SP,3,AMERICANA,13467204,R DAS ACUCENAS 1006
20863779000186,J. K. ESTRUTURAS METALICAS EIRELI,19983800048,SP,4,SOCORRO,13960000,"CH STO ANTONI RODOVIA CAPITAO BARDUINO CHACARA, SN, STA CRUZ"
20863779000186,J. K. ESTRUTURAS METALICAS EIRELI,19983018753,SP,4,SOCORRO,13960000,"CH STO ANTONI RODOVIA CAPITAO BARDUINO CHACARA, SN, STA CRUZ"
20863779000186,J. K. ESTRUTURAS METALICAS EIRELI,19997474592,SP,4,SOCORRO,13960000,"CH STO ANTONI RODOVIA CAPITAO BARDUINO CHACARA, SN, STA CRUZ"
20863779000186,J. K. ESTRUTURAS METALICAS EIRELI,19983080016,SP,4,SOCORRO,13960000,"CH STO ANTONI RODOVIA CAPITAO BARDUINO CHACARA, SN, STA CRUZ"
17954585000181,GRACIELE ALVES RIBEIRO DOS SANTOS 35163087886,15996736092,SP,2,TATUI,18275600,R ARNULPHO ROLF STADLER 87
17954585000181,GRACIELE ALVES RIBEIRO DOS SANTOS 35163087886,15996414918,SP,2,TATUI,18275600,R ARNULPHO ROLF STADLER 87
19836230000113,COMERCIAL LIDER DE FERRAGENS LTDA,19971719794,SP,5,PIRASSUNUNGA,13633010,AVENIDA GERMANO DIX
19836230000113,COMERCIAL LIDER DE FERRAGENS LTDA,19971048569,SP,5,PIRASSUNUNGA,13633010,AVENIDA GERMANO DIX
19836230000113,COMERCIAL LIDER DE FERRAGENS LTDA,19971222785,SP,5,PIRASSUNUNGA,13633010,AVENIDA GERMANO DIX
19836230000113,COMERCIAL LIDER DE FERRAGENS LTDA,19996837319,SP,5,PIRASSUNUNGA,13633010,AVENIDA GERMANO DIX
19836230000113,COMERCIAL LIDER DE FERRAGENS LTDA,19971147986,SP,5,PIRASSUNUNGA,13633010,AVENIDA GERMANO DIX
17611465000181,ANA CLAUDIA CORSINI,19996904043,SP,4,ARCEBURGO,37820000,RODOVIA MG 449
17611465000181,ANA CLAUDIA CORSINI,19997647258,SP,4,ARCEBURGO,37820000,RODOVIA MG 449
17611465000181,ANA CLAUDIA CORSINI,19999664571,SP,4,ARCEBURGO,37820000,RODOVIA MG 449
17611465000181,ANA CLAUDIA CORSINI,19997023226,SP,4,ARCEBURGO,37820000,RODOVIA MG 449
16500045000165,PAPYRUS - SERVICOS E COMERCIO LTDA - ME,16997115417,SP,1,SERTAOZINHO,14160200,R FREDERICO OZANAN 447
15668472000194,INOVEINOX EQUIPAMENTOS INDUSTRIAIS LTDA,19999113803,SP,5,ESPIRITO SANTO DO PINHAL,13990000,"R AMADEO MARTINELLI, 280, JARDIM DOS ROSAS"
15668472000194,INOVEINOX EQUIPAMENTOS INDUSTRIAIS LTDA,19974093893,SP,5,ESPIRITO SANTO DO PINHAL,13990000,"R AMADEO MARTINELLI, 280, JARDIM DOS ROSAS"
15668472000194,INOVEINOX EQUIPAMENTOS INDUSTRIAIS LTDA,19999229433,SP,5,ESPIRITO SANTO DO PINHAL,13990000,"R AMADEO MARTINELLI, 280, JARDIM DOS ROSAS"
15668472000194,INOVEINOX EQUIPAMENTOS INDUSTRIAIS LTDA,19996512753,SP,5,ESPIRITO SANTO DO PINHAL,13990000,"R AMADEO MARTINELLI, 280, JARDIM DOS ROSAS"
15668472000194,INOVEINOX EQUIPAMENTOS INDUSTRIAIS LTDA,19997099005,SP,5,ESPIRITO SANTO DO PINHAL,13990000,"R AMADEO MARTINELLI, 280, JARDIM DOS ROSAS"
1041340000123,HIDROSUPER INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS EIRELI,16997858348,SP,3,S CARLOS,13574140,AV GRECIA 16
1041340000123,HIDROSUPER INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS EIRELI,16997666237,SP,3,S CARLOS,13574140,AV GRECIA 16
1041340000123,HIDROSUPER INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS EIRELI,16999918049,SP,3,S CARLOS,13574140,AV GRECIA 16
8669436000180,OFICIO ARQUITETURA E DESIGN LTDA - ME,16981960910,SP,4,S CARLOS,13560290,R DONA ALEXANDRINA 1525 SALA 03
8669436000180,OFICIO ARQUITETURA E DESIGN LTDA - ME,16981702299,SP,4,S CARLOS,13560290,R DONA ALEXANDRINA 1525 SALA 03
8669436000180,OFICIO ARQUITETURA E DESIGN LTDA - ME,16997962646,SP,4,S CARLOS,13560290,R DONA ALEXANDRINA 1525 SALA 03
8669436000180,OFICIO ARQUITETURA E DESIGN LTDA - ME,16981460312,SP,4,S CARLOS,13560290,R DONA ALEXANDRINA 1525 SALA 03
246591000181,MARCELO RODRIGUES DA COSTA TATUI EIRELI - EPP,15997859290,SP,2,TATUI,18280000,"ROD MARIO BATISTA MORI, 150, EM"
246591000181,MARCELO RODRIGUES DA COSTA TATUI EIRELI - EPP,15996110357,SP,2,TATUI,18280000,"ROD MARIO BATISTA MORI, 150, EM"
8927264000105,MARCELO OLIVEIRA DOS SANTOS MATERIAIS PARA CONSTRUCAO,16992629062,SP,4,GUARIBA,14840000,"AV JOSE ZANOTTO, 706, JD MONTE ALEGRE"
8927264000105,MARCELO OLIVEIRA DOS SANTOS MATERIAIS PARA CONSTRUCAO,16992629069,SP,4,GUARIBA,14840000,"AV JOSE ZANOTTO, 706, JD MONTE ALEGRE"
8927264000105,MARCELO OLIVEIRA DOS SANTOS MATERIAIS PARA CONSTRUCAO,16997461691,SP,4,GUARIBA,14840000,"AV JOSE ZANOTTO, 706, JD MONTE ALEGRE"
8927264000105,MARCELO OLIVEIRA DOS SANTOS MATERIAIS PARA CONSTRUCAO,16991381516,SP,4,GUARIBA,14840000,"AV JOSE ZANOTTO, 706, JD MONTE ALEGRE"
4347871000137,PROEMPRESA - ASSESSORIA CONTABIL E TRIBUTARIA S/S LTDA,16981182233,SP,3,GUARIBA,14840000,"AV EVARISTO VAZ 1160, 1160, TRO, JD"
4347871000137,PROEMPRESA - ASSESSORIA CONTABIL E TRIBUTARIA S/S LTDA,16991690113,SP,3,GUARIBA,14840000,"AV EVARISTO VAZ 1160, 1160, TRO, JD"
4347871000137,PROEMPRESA - ASSESSORIA CONTABIL E TRIBUTARIA S/S LTDA,16981182244,SP,3,GUARIBA,14840000,"AV EVARISTO VAZ 1160, 1160, TRO, JD"
23660716000110,WANTROLL SERVICOS INDUSTRIAIS E LOCACAO LTDA,16996075002,SP,1,JABOTICABAL,14871300,AV AV MAJOR HILARIO TAVARES PINHEIRO 3357
51794378000145,CARTORIO DE REG C E ANEXOS DE TAB DE AGUA VERMELHA,16997757592,SP,4,S CARLOS,13566447,R BELA CINTRA 17
51794378000145,CARTORIO DE REG C E ANEXOS DE TAB DE AGUA VERMELHA,16997121036,SP,4,S CARLOS,13566447,R BELA CINTRA 17
51794378000145,CARTORIO DE REG C E ANEXOS DE TAB DE AGUA VERMELHA,16997183888,SP,4,S CARLOS,13566447,R BELA CINTRA 17
51794378000145,CARTORIO DE REG C E ANEXOS DE TAB DE AGUA VERMELHA,16996122132,SP,4,S CARLOS,13566447,R BELA CINTRA 17
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16993716464,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16991881826,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16992730330,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16981286796,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16992893707,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
18739175000180,ADVICE EMPREENDIMENTOS IMOBILIARIOS LTDA,16981566668,SP,9,RIBEIRAO PRETO,14026020,AVENIDA AV CORONEL FERNANDO FERREIRA LEITE
22899592000168,PAULO SERGIO CONSONI CROSTA,16992298472,SP,2,S SIMAO,14200000,FAZ SAO CARLOS
22899592000168,PAULO SERGIO CONSONI CROSTA,16991072647,SP,2,S SIMAO,14200000,FAZ SAO CARLOS
8085051000175,JOAO BATISTA PARUSSOLO E OUTROS,19991307337,SP,2,MOCOCA,13730970,ESTRADA EST MOCOCA A CASA BRANCA
8085051000175,JOAO BATISTA PARUSSOLO E OUTROS,19992475354,SP,2,MOCOCA,13730970,ESTRADA EST MOCOCA A CASA BRANCA
30739176000120,LILIANE MARTINS,19974065623,SP,5,ELIAS FAUSTO,13350000,RUA GETURLIO VARGAS
30739176000120,LILIANE MARTINS,19991987560,SP,5,ELIAS FAUSTO,13350000,RUA GETURLIO VARGAS
30739176000120,LILIANE MARTINS,19974222445,SP,5,ELIAS FAUSTO,13350000,RUA GETURLIO VARGAS
30739176000120,LILIANE MARTINS,19974110978,SP,5,ELIAS FAUSTO,13350000,RUA GETURLIO VARGAS
30739176000120,LILIANE MARTINS,19974136054,SP,5,ELIAS FAUSTO,13350000,RUA GETURLIO VARGAS
13360974000128,JOSE LUIS POLEZI,17997369480,SP,1,ICEM,15460000,R SALVADOR GONSALVES MARTIN
